ID,City,Year of birth,Gender,Education Level,Education success,Tollo consumption,Frequency tollo consumption,Sharks in Peru,Species_sharks_1,Species_sharks_2,Species_sharks_3,Shark consumption,Shark_consumption_1,Shark_consumption_2,Shark_consumption_3,
1559,AQP,1949,1.00,1,2,1.00,2.00,1.00,tiburon blanco,azulejo,N/A,2,N/A,N/A,N/A,
1560,AQP,1970,2.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1561,AQP,1985.00,1.00,2,1,2.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1562,AQP,1987.00,2.00,1,1,3.00,N/A,1.00,tiburon blanco,N/A,N/A,3,N/A,N/A,N/A,
1563,AQP,1988.00,1.00,3,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1564,AQP,1975,1.00,2,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1565,AQP,1976.00,1.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1566,AQP,1967.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1567,AQP,1975.00,1.00,3,1,3.00,N/A,1.00,perico,blanco,N/A,3,N/A,N/A,N/A,
1568,AQP,1990.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1569,AQP,1981.00,1.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1570,AQP,1974,2.00,4,2,1.00,5.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1571,AQP,1977.00,2.00,4,1,2.00,N/A,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1572,AQP,1988.00,2.00,3,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1573,AQP,1957,1.00,1,2,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1574,AQP,1979.00,1.00,2,1,3.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1575,AQP,1962.00,1.00,1,2,3.00,6.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1576,AQP,1972,2.00,4,1,1.00,3.00,1.00,diamante,azulejo,N/A,1,azul,N/A,N/A,
1577,AQP,1982,1.00,2,2,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1578,AQP,1957,1.00,1,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1579,AQP,1952.00,2.00,2,2,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1580,AQP,1978.00,1.00,4,1,3.00,N/A,1.00,N/A,N/A,N/A,1,diamante,azul,tollo,
1581,AQP,1956,2.00,4,1,1.00,5.00,1.00,diamante,tollo,N/A,1,diamante,N/A,N/A,
1582,AQP,1974,2.00,3,1,1.00,2.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1583,AQP,1984.00,1.00,2,2,3.00,N/A,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1584,AQP,1951.00,1.00,1,2,3.00,N/A,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1585,AQP,1989.00,1.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1586,AQP,1958,2.00,2,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1587,AQP,1972,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1588,AQP,1979.00,1.00,1,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1589,AQP,1969,2.00,2,2,1.00,4.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1590,AQP,1957,1.00,2,2,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1591,AQP,1992.00,2.00,1,2,2.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1592,AQP,1969.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1593,AQP,1983.00,1.00,2,2,3.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1594,AQP,1993.00,2.00,3,1,2.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1595,AQP,1973,1.00,2,1,1.00,5.00,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1596,AQP,1996.00,2.00,3,1,2.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1597,AQP,1963,2.00,4,2,1.00,5.00,1.00,tollo,N/A,N/A,3,N/A,N/A,N/A,
1598,AQP,1967,1.00,4,1,1.00,5.00,1.00,diamante,tollo,N/A,1,diamante,N/A,N/A,
1599,AQP,1981,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1600,AQP,1973.00,2.00,2,1,2.00,6.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1601,AQP,1974,1.00,2,1,1.00,5.00,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1602,AQP,1980,1.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1603,AQP,1991.00,2.00,3,1,2.00,0.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1604,AQP,1958,1.00,2,2,1.00,4.00,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1605,AQP,1975,2.00,2,1,1.00,4.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1606,AQP,1952,1.00,1,2,1.00,4.00,1.00,pejesapo,diamante,tollo,1,tollo,tintorera,diamante,
1607,AQP,1987.00,2.00,2,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1608,AQP,1988,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1609,AQP,1967,2.00,4,1,1.00,4.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1610,TCN,1975.00,2.00,2,1,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1611,TCN,1995.00,1.00,3,1,2.00,N/A,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1612,TCN,1976.00,1.00,2,1,3.00,N/A,1.00,blanco,espada,martillo,3,N/A,N/A,N/A,
1613,TCN,1998.00,2.00,3,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1614,TCN,1974.00,2.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1615,TCN,1971.00,1.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1616,TCN,1979,2.00,2,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1617,TCN,1991.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1618,TCN,1994,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1619,TCN,1968,1.00,4,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1620,TCN,1991.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1621,TCN,1976,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1622,TCN,1977.00,1.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1623,TCN,1996.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1624,TCN,1993.00,1.00,4,2,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1625,TCN,1976.00,1.00,4,1,3.00,0.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1626,TCN,1985.00,2.00,3,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1627,TCN,1962,1.00,2,1,1.00,2.00,1.00,tollo,N/A,N/A,3,N/A,N/A,N/A,
1628,TCN,1994.00,2.00,3,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1629,TCN,1995.00,2.00,3,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1630,TCN,1974.00,1.00,3,1,2.00,N/A,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1631,TCN,1980.00,2.00,2,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1632,TCN,1993,2.00,3,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1633,TCN,1991,1.00,4,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1634,TCN,1971.00,2.00,3,1,3.00,N/A,1.00,tiburon pequeños,N/A,N/A,3,N/A,N/A,N/A,
1635,TCN,1991.00,1.00,3,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1636,TCN,1992,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1637,TCN,1987,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1638,TCN,1992.00,2.00,4,1,3.00,N/A,1.00,tiburones,martillo,N/A,3,N/A,N/A,N/A,
1639,TCN,1990.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1640,TCN,1941.00,1.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1641,TCN,1992.00,2.00,4,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1642,TCN,1988.00,2.00,3,1,3.00,N/A,1.00,tiburon,N/A,N/A,3,N/A,N/A,N/A,
1643,TCN,1959,2.00,3,1,1.00,4.00,1.00,tollo,N/A,N/A,3,N/A,N/A,N/A,
1644,TCN,1974,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1645,TCN,1993.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1646,TCN,1989.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1647,TCN,1988,1.00,3,1,1.00,5.00,1.00,tiburon pequeños,N/A,N/A,3,N/A,N/A,N/A,
1648,TCN,1994.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1649,TCN,1958,2.00,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1650,TCN,1958,1.00,2,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1651,TCN,1991,1.00,3,2,1.00,3.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1652,TCN,1995.00,1.00,3,2,3.00,N/A,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1653,TCN,1996,2.00,3,2,1.00,3.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1654,TCN,1996.00,2.00,3,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1655,TCN,1995.00,2.00,3,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1656,TCN,1962,2.00,2,2,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1657,TCN,1994.00,2.00,3,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1658,TCN,1996.00,1.00,3,2,3.00,N/A,1.00,grandes,N/A,N/A,1,diamante,N/A,N/A,
1659,TCN,1995,1.00,3,2,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1660,TCN,1990.00,2.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1661,TCN,1959,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1662,TCN,1989.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1663,TCN,1970,1.00,3,2,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1664,TCN,1998.00,1.00,2,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1665,TCN,1996.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1666,TCN,1996.00,2.00,3,2,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1667,TCN,1995,2.00,4,2,1.00,5.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1668,TCN,1991,1.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,1,diamante,N/A,N/A,
1669,TCN,1995,1.00,3,1,1.00,5.00,1.00,martillo,N/A,N/A,2,N/A,N/A,N/A,
1670,TCN,1984,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1671,TCN,1988.00,2.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1672,TCN,1981,1.00,3,2,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1673,TCN,1982,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1674,TCN,1967.00,1.00,3,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1675,TCN,1970,2.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1676,TCN,1940,1.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1677,TCN,1976.00,1.00,2,1,2.00,N/A,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1678,TCN,1983.00,2.00,3,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1679,TCN,1953,1.00,2,1,1.00,5.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1680,TCN,1980,2.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1681,TCN,1957,1.00,3,2,1.00,5.00,1.00,tiburon azul,N/A,N/A,2,N/A,N/A,N/A,
1682,TCN,1976,1.00,4,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1683,TCN,1987.00,1.00,4,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1684,TCN,1995,2.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1685,TCN,1965,1.00,2,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1686,TCN,1956,1.00,4,1,1.00,5.00,2.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1687,TCN,1975.00,1.00,4,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1688,TCN,1954,2.00,4,2,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1689,TCN,1986.00,2.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1690,TCN,1993.00,2.00,4,1,2.00,N/A,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1691,TCN,1985,2.00,3,1,1.00,4.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1692,TCN,1962.00,2.00,1,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1693,TCN,1984.00,2.00,4,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1694,TCN,1993,1.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1695,TCN,1975.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1696,TCN,1969.00,2.00,1,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1697,TCN,1994.00,2.00,3,1,3.00,0.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1698,TCN,1990.00,1.00,4,1,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1699,TCN,1993.00,2.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1700,TCN,1979.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1701,TCN,1982.00,1.00,4,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1702,TCN,1993.00,1.00,4,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1703,TCN,1993.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1704,TCN,1943,2.00,3,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1705,TCN,1970.00,1.00,2,1,3.00,N/A,1.00,martillo,serrucho,N/A,3,N/A,N/A,N/A,
1706,TCN,1984.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1707,TCN,1952.00,2.00,1,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1708,TCN,1969.00,2.00,2,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1709,TCN,1984,2.00,4,1,1.00,3.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1710,TCN,1987,2.00,4,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1711,TCN,1985,1.00,4,1,1.00,3.00,1.00,diamante,tollo,N/A,1,tollo,diamante,N/A,
1712,TCN,1994.00,2.00,4,2,2.00,6.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1713,TCN,1966,2.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1714,TCN,1983,1.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1715,TCN,1957.00,1.00,1,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1716,TCN,1967,2.00,3,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1717,TCN,1961,1.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1718,TCN,1982,1.00,4,1,1.00,3.00,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1719,TCN,1954.00,2.00,1,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1720,TCN,1985,1.00,4,1,1.00,N/A,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1721,TCN,1992.00,2.00,4,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1722,TCN,1990.00,1.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1723,TCN,1983.00,1.00,4,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1724,TCN,1991,1.00,4,2,1.00,5.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1725,TCN,1960,2.00,2,1,1.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1726,TCN,1969,1.00,2,1,1.00,5.00,1.00,martillo,N/A,N/A,1,no sabe,N/A,N/A,
1727,TCN,1973.00,2.00,2,2,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1728,TCN,1988,1.00,2,1,1.00,5.00,1.00,martillo,diamante,azul,1,diamante,N/A,N/A,
1729,TCN,1989.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1730,TCN,1957,1.00,2,2,1.00,4.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1731,TCN,1988.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1732,TCN,1984.00,2.00,3,1,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1733,TCN,1982,2.00,4,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1734,TCN,1957,2.00,4,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1735,TCN,1980,1.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1736,TCN,1978,2.00,4,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1737,TCN,1991,2.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1738,TCN,1988.00,2.00,4,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1739,TCN,1966,2.00,4,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1740,TCN,1975,1.00,4,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1741,TCN,1991.00,2.00,3,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1742,TCN,1960.00,2.00,3,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1743,TCN,1996.00,1.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1744,TCN,1987,2.00,3,1,1.00,1.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1745,TCN,1980.00,1.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1746,TCN,1990.00,1.00,3,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1747,TCN,1994,1.00,4,2,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1748,TCN,1993,2.00,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1749,TCN,1976.00,2.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1750,TCN,1997,2.00,2,1,1.00,6.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1751,TCN,1970.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1752,TCN,1976,1.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1753,TCN,1994.00,2.00,4,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1754,TCN,1993.00,1.00,4,2,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1755,TCN,1989.00,1.00,3,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1756,TCN,1995.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1757,TCN,1995.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1758,TCN,1994.00,1.00,2,1,3.00,0.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1759,TCN,1994,1.00,4,2,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1760,TCN,1993.00,1.00,4,2,2.00,5.00,1.00,tiburon azul,martillo,N/A,3,N/A,N/A,N/A,
1761,TCN,1994.00,2.00,4,2,3.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1762,TCN,1994,1.00,4,2,1.00,5.00,1.00,tiburones,martillo,N/A,3,N/A,N/A,N/A,
1763,TCN,1991,1.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1764,TCN,1995,2.00,4,2,1.00,6.00,1.00,martillo,N/A,N/A,3,N/A,N/A,N/A,
1765,TCN,1990.00,1.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1766,TCN,1995,2.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1767,TCN,1997.00,1.00,2,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1768,TCN,1985,2.00,2,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1769,TCN,1982,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1770,TCN,1993,1.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1771,TCN,1964.00,1.00,3,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1772,TCN,1983,1.00,2,1,1.00,4.00,1.00,N/A,N/A,N/A,1,albacora,N/A,N/A,
1773,TCN,1979,1.00,4,2,1.00,3.00,1.00,martillo,N/A,N/A,3,N/A,N/A,N/A,
1774,TCN,1988,1.00,3,1,1.00,4.00,1.00,diamante,azul,N/A,1,diamante,azul,N/A,
1775,TCN,1989,2.00,2,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1785,TCN,1990.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1786,TCN,1992.00,2.00,4,2,3.00,N/A,1.00,tollo,N/A,N/A,3,N/A,N/A,N/A,
1787,TCN,1993.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1788,TCN,1991.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1789,TCN,1967.00,1.00,2,1,2.00,N/A,1.00,tiburon ballena,N/A,N/A,2,N/A,N/A,N/A,
1790,TCN,1988,1.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1791,TCN,1987.00,2.00,3,1,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1792,TCN,1972.00,2.00,2,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1793,TCN,1986,1.00,3,2,1.00,4.00,1.00,tiburon,N/A,N/A,3,N/A,N/A,N/A,
1794,TCN,1987,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,1,tollo,N/A,N/A,
1795,TCN,1954,1.00,1,1,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1796,TCN,1938.00,1.00,1,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1797,TCN,1991,2.00,2,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1798,TCN,1989.00,1.00,4,1,3.00,N/A,1.00,tiburon blanco,N/A,N/A,1,N/A,N/A,N/A,
1799,TCN,1996.00,2.00,2,2,3.00,N/A,1.00,tiburon martillo,N/A,N/A,3,N/A,N/A,N/A,
1800,TCN,1972,1.00,4,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1801,TCN,1996.00,1.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1802,TCN,1982,1.00,3,1,1.00,3.00,1.00,tiburon martillo,N/A,N/A,3,N/A,N/A,N/A,
1803,TCN,1996.00,2.00,4,2,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1804,TCN,1997.00,2.00,4,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
